phase,dataset,scene,method,trial,seed,status,success,trajectory_coverage,ate_rmse_m,rpe_rmse_m,protocol_tag,git_sha,git_dirty,config_sha256,manifest_sha256,bag_sha256,gt_sha256,model_sha256
train,euroc,MH_04_difficult,union_weight,2,1002,ok,1,1.0,0.433862,0.065584,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,34cf9e513b78fc871eef14c56a23dda5b5f548df59b782139a3037ac10ce522d,2b7ff408e5ac3b4d0d8ae90fcbff1d0bb1c0984b376c3b5d5e7f9d7f05e27da5,cbdd4e3124bd56a8fa8ed9dd885ce6fa096287094dca0c301adb5acd858d3d55,5639c79189c99a4ce72622378f07f5bc26e93ad368a010f00d48468f3884fec9,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,euroc,MH_04_difficult,union_weight,3,1003,ok,1,1.0,0.462802,0.06588,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,519ff0e51e3a3925b5f5c1843e55bccca5ace7be8f3917e8b706185b9395b059,9bd6c6b8445a365d8235a5d9a7e17c1bdcd4c5358ef2b88a09e7681a7867e568,cbdd4e3124bd56a8fa8ed9dd885ce6fa096287094dca0c301adb5acd858d3d55,5639c79189c99a4ce72622378f07f5bc26e93ad368a010f00d48468f3884fec9,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,euroc,MH_04_difficult,union_weight,4,1004,ok,1,1.0,0.462762,0.065883,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,8d9d018031887480731c33ed985eae153dcb02f75e0508a90da980ca5da9ad6e,80f5b38e11b37d108364fd3c9f12ccffec0d9e3f251b2391130b88d40c792b82,cbdd4e3124bd56a8fa8ed9dd885ce6fa096287094dca0c301adb5acd858d3d55,5639c79189c99a4ce72622378f07f5bc26e93ad368a010f00d48468f3884fec9,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,euroc,MH_04_difficult,union_weight,5,1005,ok,1,1.0,0.462337,0.065908,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,cbf1a41e1a95d69ac0c995153639cdbe7f98758277f86d56a606f64f755bad5f,4e23aadd6004a4994182e7886b878048c65f7eb45bcf9f0789746b5e83f8b3eb,cbdd4e3124bd56a8fa8ed9dd885ce6fa096287094dca0c301adb5acd858d3d55,5639c79189c99a4ce72622378f07f5bc26e93ad368a010f00d48468f3884fec9,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration,1,1001,ok,1,0.9835168922243608,0.163694,0.029024,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,72b7bf090b0c2b8f6e2f55032647526dc78a9d7c2ab724a172dd5173d32889ae,e2b43acf40103fb88092e2180a50a7a67fc289d9e70286c0ca8c6c3a79b23683,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration,2,1002,ok,1,0.9835168922243608,0.183053,0.030529,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,5fcaba10d73dae40d27f8b0f6b53628843870e3260955647011dfb31369d025d,bc54d489d36d5d0b8122287f6243e93e0bd5edd0ec3f845f3ef4f1d58437c5f3,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration,3,1003,ok,1,0.9835168922243608,0.163388,0.029004,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,bea648a5d70030870555d3e919f14cee3f30850b9f55476e1109c2c41ce79f0d,f40257fa7831dc916b60e61062d48992ea93549703fb75cbcbf0d7bcc0a28a5b,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration_v2,1,1001,ok,1,0.9835168922243608,0.152882,0.028711,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,6014f2ee1d3f187305a8a58540f4260b5688a976f34c2eb31b54797739ad08e2,6aa1118c8016047b2def11c4ed788194792398ed9e06760bacd5cd61ab13bf13,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration_v2,2,1002,ok,1,0.9835168922243608,0.164198,0.027404,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,7d20a508a0fd67aea8be1fe87688b71b02b86901bd981a4b3f23fed817b10187,9dd81c9c982a1adcdefd1d51b5d520e5601987d54a9831d7193bdb781d0d33a4,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration_v2,3,1003,ok,1,0.9835168922243608,0.189249,0.028556,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,0512f2fe5a462f6a696d546f5cdf424e7ff518239b8ebcadb60e7c3f30d80edf,ea9fd525986e4f1f887e155f3570b722ea63810d2347952d03fff4d9dcb77942,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration_v2,4,1004,ok,1,0.9835168922243608,0.151841,0.028736,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,1b900ad3aef931e573c45756edbc583f385b6dd30c7291eb103353e5830aedbf,acf4fd613c4a0066add5c307a6efcf1c79baa0e585ba6d008e80dd29aa517f01,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,adaptive_arbitration_v2,5,1005,ok,1,0.9835168922243608,0.198475,0.032418,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,bc90630cd166452894ea2e5999f0529f4f078ac4b7714859b5f5d34ca0651a8a,869188eff85716b332be853303b6119b305f988c916f702b8b891dc52d62a6de,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,baseline,1,1001,ok,1,0.9835168922243608,0.17379,0.033023,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,3d0ca8daa8b39715cc836c9ee5d70495ab1ad7d3488ca8e1bbc13fdb7edcc9ce,f5d477649662e5d06468b4bbc3b972beed07c989257a92a0585505975fe1aa1c,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,baseline,2,1002,ok,1,0.9835168922243608,0.173742,0.033028,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,18aa22a14f63be8df83e2bab20bca735fede5163c27940c2cd328e7c7cb7b361,959c7fcb7c1a9b991196f97c91d18572cc10819836133c199fa9f3464789a040,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,baseline,3,1003,ok,1,0.9774911744910301,0.170151,0.02703,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,ff760a8cd69f880e080b3541a11c94412a8abcb23dcf8caba0a870544023fde7,e26f8e0512b1ae5cb8147c4e6fea68c137e180704f709d94bb793c14699923e9,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,geodf,1,1001,ok,1,0.9835168922243608,0.165532,0.02992,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,997bd8b3a9ff0ed0e8a7e12f7d1b4c7d4d83ed599b13daac9128aaea1954249b,69cb537469d60db2a39cabed90089c436ac32a927e6fda319ca3827951a72349,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,geodf,2,1002,ok,1,0.9835168922243608,0.165531,0.029919,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,fa2376102a15a0ced48678976173e834ea58466d0d9448ba370bd3c61dd790d2,b9fd8187f44be4867eb54abcf3b94dc4d5e6713126fdbc50531f28747f922039,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,geodf,3,1003,ok,1,0.9835168922243608,0.165578,0.029914,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,45d2dccda5e9aa88d47d4347663936efc6df91283bfcc20590c5ad28b643c02e,fe26f6c92a8d8619e289fac5e5b1d8335d0a22770c5ae71e406e3cf814aeb5e0,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,semantic,1,1001,ok,1,0.9835168922243608,0.144854,0.09814,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,e789cd76fe69e68e94e1dd16593b8b34beaffaa34b0115246ccd91fb81a9d5f0,2d953f6a095d36ca31d361a49c56ef7db618850e4e6e05b5c9a24e8f47e1332b,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,semantic,2,1002,ok,1,0.9835168922243608,0.14487,0.098139,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,7c0c2aa56dea87e8a0db40ece1f384166a041b38770c025fd92936c5de1ee15b,c900ac0eec3215f946c76a008e2c3389fdda3d7ea98b57b360247318ffc67e4a,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,semantic,3,1003,ok,1,0.9835168922243608,0.144851,0.098141,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,ca45a860ad6e88b763f30b99b7a7c6cbd3c89a7282763ff3605a4079e8adaa8c,d184de2d213c4c77af786e85e37aa62fe3f065d836aba9036d5a05bfc1f83dd3,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_noweight,1,1001,ok,1,0.9835168922243608,0.144574,0.053861,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,b5b8f33cba7c6271acf4e77414b7fea4017d5d3d3f38dd9a457b2e6d5c38ff45,c8de27c86f28d6f123f6bec8b42579f7e14c49f7c0785dcc3d7ee794a9eda8ec,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_noweight,2,1002,ok,1,0.9835168922243608,0.152323,0.054028,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,86c70205615427d513bcdd71507f514d6b23859fca020873159aa0a747b2c063,7a48a722dc459c155c668daa7d042a6a817933c9d5ca5600bfeb3d01c726021a,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_noweight,3,1003,ok,1,0.9835168922243608,0.144625,0.053861,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,17cf29d2e0c362d8d345a7d772568db4a147a4318de4abe350f5ce7dd6c526a5,7d71bc0d6dbaf3307366bd5bc413080cd3950c8886b808016dfed159b6df51ab,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_weight,1,1001,ok,1,0.9835168922243608,0.178985,0.030249,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,15ac41ca06e2f52bc5d16f8ea3d49a8e473a408ba0f76efb593082e03ad5065e,c5b9d7fee00029eeabb71cb74922d424ceede94ae5aa6119541452141d0de9c5,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_weight,2,1002,ok,1,0.9835168922243608,0.155789,0.027919,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,87bdcad08078c58d4d6b21c8e15b175cadac779d53af543feabd329ebe883f93,ec6e78e760814dec2030e9303cb7fda0be568d824d432dcf1c30221fbf13f432,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_weight,3,1003,ok,1,0.9835168922243608,0.163851,0.027434,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,f6e240b865c064c5a6d3bbbe1f14b87afec92968914570a02de64db365c3f252,00b19448ef56aad86e8ac8be09f79eb8e39dfca5bcb19ca9d4a3d56b34095041,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_weight,4,1004,ok,1,0.9835168922243608,0.160656,0.027997,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,4509effde83f0433f837b9fe2c7b68edb78c136568c7a2063c0d2982bcbf6636,351efaad21676356cf6d5590d49b05cf882f974eeb0efb76761264d0a2b68251,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_2_mid,union_weight,5,1005,ok,1,0.9835168922243608,0.158836,0.028489,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,053b96a2b9b3ddfc4a62bcb997411c80ffe3a9883bc8dba9d920c629a294f228,cd37b18420c96752def89306bbeb4d04ac84a732cc20db0fbaed7c587edf6bce,941c99688d5f8adde8f793c3ae1edc962defde69ee35dd6f5358aac3ea566af9,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration,1,1001,ok,1,0.9835168922243608,0.260349,0.074855,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,6ec39e28851b31219cea77bed082bc907a44760d2f5f29de55c4932654f796df,ea3dfd323562ffb25ae0cbaac263208f22847c3a1fd455f4b5c41b663964cc86,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration,2,1002,ok,1,0.9835168922243608,0.262629,0.074631,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,a2b57a48f93dae4e12d40741bd1b5c6047625002a9aa64367b2b382d3db31408,5233bd40ce78e50a78fc13cfc755a31aca19338a28182a30d513fd1a25a9e5fa,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration,3,1003,ok,1,0.9835168922243608,0.277525,0.080424,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,fda270e749cd3de6d6a63ddb015283d76b20fd2a519611b4cfede2c64d891007,9e1318b7248c4fee0421003e035775ce5acea6e83910cae00bede17aae5cc855,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration_v2,1,1001,ok,1,0.9835168922243608,0.285449,0.082575,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,ed9d3462fef6b88a97c5f3fe7d6f370d2c76308be4cc36e15c194053ead5998b,8bb41e2d1d07db562d85642882b92879c46fad606edc83fa5a83691c7a562f35,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration_v2,2,1002,ok,1,0.9835168922243608,0.193402,0.077846,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,d40f03a3d09e827fb5c12a581eb8ca949356c060a0503110169d91d95efeb5d7,0cf4cde6070e43f39b94a1ca22b9600766f348a7bebfd089e349eeda69624a47,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration_v2,3,1003,ok,1,0.9835168922243608,0.237225,0.082321,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,e3ca5719c81a1e480034d31184d5a4e37a291f5db625028b30e7e3baa8a32a98,57f99fffe1683d1c443daacc730426886a5bb91b054633b395b296cfb79b898c,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration_v2,4,1004,ok,1,0.9835168922243608,0.196923,0.077757,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,b74932db5ad8257d7a4e7c0ed425adfe80d2634875f29e74ad6c80598e07a96a,c3e5d877ff8287599b04e88e6b1fe03aca3ab510065d58f49ed826712f2b851d,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,adaptive_arbitration_v2,5,1005,ok,1,0.9835168922243608,0.219049,0.080841,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,69786628b9b90e0e8d7d7869365b54b7b9bc598d89960eadac6d8fe6b504185a,90db181b3c62b901e8172ade36ca1f66c2f491c5c11ade87bc3a29b335e288b9,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,baseline,1,1001,ok,1,0.9835168922243608,0.352751,0.095065,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,61b03ce7e4dc6cd747369460c3e6ed5f11145699cb2e4c24536df3c71475a50c,a1f7427b6719ce4a8cc128b0a874e6e2ecd203691f7c6f42c9a4d2265b8a93ca,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,baseline,2,1002,ok,1,0.9835168922243608,0.352669,0.094979,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,c74027e84a4b095e6f0104bbe0708dd525cf2eb018eb3eeb48713fdfb4fec03b,4b21f61d3fd6583697fc75216d1616388d55b16a5b443e0e71541d8556076d2e,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,baseline,3,1003,ok,1,0.9835168922243608,0.352502,0.095063,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,1c5b19c0e15c74684738ea1d36c10516e2851ea725787df6563368938f81c1f4,101a9afa234a6a95522a728bcdb6006abe753aaa597f23b5a32d9253b9a8cbda,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,geodf,1,1001,ok,1,0.9835168922243608,0.312019,0.116117,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,a47795e9b56a64833d51aca5f0671d771bb926eaa8f9ae3c04e55c1f68e62077,e51821e789de8e57f30ec226e164d83c3f54989545a6edf09a900ed9fba39efc,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,geodf,2,1002,ok,1,0.9835168922243608,0.311564,0.115904,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,ea277e6eb8d8c3ce527f3ddba876a43c4bb328bed3d5f5fedcdbc91d1062fada,4fca279ad996b0319e069ce6c2c4f0597f228025f883af8b33dc0f90285545e5,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,geodf,3,1003,ok,1,0.9835168922243608,0.312067,0.116117,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,f3ec47601c07821331d4b473392dc6ebfd09c801c8de542e7cf6b3c6bc76745d,b18ddc3619daa9a5aebc070a9b54e3cbc6d6564d5744e81a38ffe7158090e1b9,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,semantic,1,1001,ok,1,0.9835168922243608,0.239989,0.098597,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,e3ffa1a8bc669abcb208e84d5ee127f8263428356ee21c637e32d09afb8b9c51,dcd269026398df72940d238dd7b34a483d3884d122af4b87295d9a816756d138,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
train,viode,city_day_3_high,semantic,2,1002,ok,1,0.9835168922243608,0.258681,0.07978,p35-stageb-970fcf0,970fcf041e20d2dd7b70e5349fd1a8fdd4359460,False,3decc89fb1c36f31fec8abfd1bf30e42c4c18803f542574d96c8d24cf076b020,de78cb0d7d8179d48fa5ea2399a1fb96dfce25a00ed61c74c4b60b782647cccd,f9a125508f42574ec20c9d3ae883f0ce73665469787cca403f5576db78e62d4b,976ff0ed6d1463c5f163ef2bfb83e4dcd6404281cab327fb223f7c702e61b569,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152
